timestamp_collected,stop_name,stop_id,arrival_time,direction,line,delay_seconds,platform,delay_minutes,arrival_hour,arrival_day,arrival_weekday
2025-04-07 19:30:24,"Berlin, Albrechtshof Bhf",900037168,2025-04-07 21:43:00+02:00,S+U Rathaus Spandau,237,0.0,Unknown,0.0,21,2025-04-07,Monday
2025-04-07 19:30:24,"Berlin, Albrechtshof Bhf",900037168,2025-04-07 22:03:00+02:00,S+U Rathaus Spandau,237,,Unknown,0.0,22,2025-04-07,Monday
2025-04-07 19:30:24,"Berlin, Albrechtshof Bhf",900037168,2025-04-07 22:07:00+02:00,"Nauen, Bahnhof",RE2,,Unknown,0.0,22,2025-04-07,Monday
2025-04-07 19:30:24,"Berlin, Albrechtshof Bhf",900037168,2025-04-07 22:23:00+02:00,S+U Rathaus Spandau,237,0.0,Unknown,0.0,22,2025-04-07,Monday
2025-04-07 19:30:24,"Berlin, Staaken Bhf",900029305,2025-04-07 21:30:00+02:00,"Staaken, Heidebergplan",M32,60.0,Unknown,1.0,21,2025-04-07,Monday
2025-04-07 19:30:24,"Berlin, Staaken Bhf",900029305,2025-04-07 21:34:00+02:00,"Wustermark, Bahnhof",RB21,0.0,2,0.0,21,2025-04-07,Monday
2025-04-07 19:30:24,"Berlin, Staaken Bhf",900029305,2025-04-07 21:38:00+02:00,S+U Rathaus Spandau,M32,0.0,Unknown,0.0,21,2025-04-07,Monday
2025-04-07 19:30:24,"Berlin, Staaken Bhf",900029305,2025-04-07 21:46:00+02:00,S+U Berlin Hauptbahnhof [Gleis 1-8],RE4,0.0,1,0.0,21,2025-04-07,Monday
2025-04-07 19:30:24,"Berlin, Staaken Bhf",900029305,2025-04-07 21:49:00+02:00,"Staaken, Heidebergplan",M32,0.0,Unknown,0.0,21,2025-04-07,Monday
2025-04-07 19:30:24,"Berlin, Staaken Bhf",900029305,2025-04-07 22:00:00+02:00,S+U Rathaus Spandau,M32,0.0,Unknown,0.0,22,2025-04-07,Monday
2025-04-07 19:30:24,"Berlin, Staaken Bhf",900029305,2025-04-07 22:09:00+02:00,"Staaken, Heidebergplan",M32,0.0,Unknown,0.0,22,2025-04-07,Monday
2025-04-07 19:30:24,"Berlin, Staaken Bhf",900029305,2025-04-07 22:13:00+02:00,"Rathenow, Bahnhof",RE4,0.0,2,0.0,22,2025-04-07,Monday
2025-04-07 19:30:24,"Berlin, Staaken Bhf",900029305,2025-04-07 22:20:00+02:00,S+U Rathaus Spandau,M32,,Unknown,0.0,22,2025-04-07,Monday
2025-04-07 19:30:24,"Berlin, Staaken Bhf",900029305,2025-04-07 22:22:00+02:00,S+U Gesundbrunnen Bhf (Berlin),RB21,0.0,1,0.0,22,2025-04-07,Monday
2025-04-07 19:30:24,"Berlin, Staaken Bhf",900029305,2025-04-07 22:28:00+02:00,"Staaken, Heidebergplan",M32,,Unknown,0.0,22,2025-04-07,Monday
2025-04-07 19:30:25,Bahnhofstr./Lindenstr. (Berlin),900180008,2025-04-07 21:31:00+02:00,"Weißensee, Pasedagplatz",27,0.0,Unknown,0.0,21,2025-04-07,Monday
2025-04-07 19:30:25,Bahnhofstr./Lindenstr. (Berlin),900180008,2025-04-07 21:32:00+02:00,"27,61,62,63,67,68 Ersatz S Köpenick",27,60.0,Unknown,1.0,21,2025-04-07,Monday
2025-04-07 19:30:25,Bahnhofstr./Lindenstr. (Berlin),900180008,2025-04-07 21:33:00+02:00,"27,61,62,63,67,68 Ersatz Kietzer Str.",27,,Unknown,0.0,21,2025-04-07,Monday
2025-04-07 19:30:25,Bahnhofstr./Lindenstr. (Berlin),900180008,2025-04-07 21:34:00+02:00,"Friedrichshagen, Altes Wasserwerk",60,60.0,Unknown,1.0,21,2025-04-07,Monday
2025-04-07 19:30:25,Bahnhofstr./Lindenstr. (Berlin),900180008,2025-04-07 21:34:00+02:00,S Schöneweide,67,0.0,Unknown,0.0,21,2025-04-07,Monday
2025-04-07 19:30:25,Bahnhofstr./Lindenstr. (Berlin),900180008,2025-04-07 21:36:00+02:00,"27,61,62,63,67,68 Ersatz S Köpenick",27,0.0,Unknown,0.0,21,2025-04-07,Monday
2025-04-07 19:30:25,Bahnhofstr./Lindenstr. (Berlin),900180008,2025-04-07 21:36:00+02:00,S Schönefeld,164,0.0,Unknown,0.0,21,2025-04-07,Monday
2025-04-07 19:30:25,Bahnhofstr./Lindenstr. (Berlin),900180008,2025-04-07 21:38:00+02:00,"27,61,62,63,67,68 Ersatz Kietzer Str.",27,,Unknown,0.0,21,2025-04-07,Monday
2025-04-07 19:30:25,Bahnhofstr./Lindenstr. (Berlin),900180008,2025-04-07 21:38:00+02:00,Siemensstr./Nalepastr.,27,0.0,Unknown,0.0,21,2025-04-07,Monday
2025-04-07 19:30:25,Bahnhofstr./Lindenstr. (Berlin),900180008,2025-04-07 21:39:00+02:00,S Köpenick,164,0.0,Unknown,0.0,21,2025-04-07,Monday
2025-04-07 19:30:25,Bahnhofstr./Lindenstr. (Berlin),900180008,2025-04-07 21:41:00+02:00,"Johannisthal, Haeckelstr.",60,60.0,Unknown,1.0,21,2025-04-07,Monday
2025-04-07 19:30:25,Bahnhofstr./Lindenstr. (Berlin),900180008,2025-04-07 21:41:00+02:00,"27,61,62,63,67,68 Ersatz S Köpenick",27,,Unknown,0.0,21,2025-04-07,Monday
2025-04-07 19:30:25,Bahnhofstr./Lindenstr. (Berlin),900180008,2025-04-07 21:43:00+02:00,"27,61,62,63,67,68 Ersatz Kietzer Str.",27,0.0,Unknown,0.0,21,2025-04-07,Monday
2025-04-07 19:30:25,Bahnhofstr./Lindenstr. (Berlin),900180008,2025-04-07 21:45:00+02:00,Mahlsdorf-Süd,27,120.0,Unknown,2.0,21,2025-04-07,Monday
2025-04-07 19:30:25,Bahnhofstr./Lindenstr. (Berlin),900180008,2025-04-07 21:46:00+02:00,"27,61,62,63,67,68 Ersatz S Köpenick",27,,Unknown,0.0,21,2025-04-07,Monday
2025-04-07 19:30:25,Bahnhofstr./Lindenstr. (Berlin),900180008,2025-04-07 21:46:00+02:00,Rahnsdorf/Waldschänke,61,0.0,Unknown,0.0,21,2025-04-07,Monday
2025-04-07 19:30:25,Bahnhofstr./Lindenstr. (Berlin),900180008,2025-04-07 21:48:00+02:00,"27,61,62,63,67,68 Ersatz Kietzer Str.",27,0.0,Unknown,0.0,21,2025-04-07,Monday
2025-04-07 19:30:25,Bahnhofstr./Lindenstr. (Berlin),900180008,2025-04-07 21:51:00+02:00,"27,61,62,63,67,68 Ersatz S Köpenick",27,0.0,Unknown,0.0,21,2025-04-07,Monday
2025-04-07 19:30:25,Bahnhofstr./Lindenstr. (Berlin),900180008,2025-04-07 21:51:00+02:00,"Weißensee, Pasedagplatz",27,0.0,Unknown,0.0,21,2025-04-07,Monday
2025-04-07 19:30:25,Bahnhofstr./Lindenstr. (Berlin),900180008,2025-04-07 21:53:00+02:00,"27,61,62,63,67,68 Ersatz Kietzer Str.",27,0.0,Unknown,0.0,21,2025-04-07,Monday
2025-04-07 19:30:25,Bahnhofstr./Lindenstr. (Berlin),900180008,2025-04-07 21:53:00+02:00,"Friedrichshagen, Altes Wasserwerk",60,0.0,Unknown,0.0,21,2025-04-07,Monday
2025-04-07 19:30:25,Bahnhofstr./Lindenstr. (Berlin),900180008,2025-04-07 21:54:00+02:00,S Schöneweide,67,0.0,Unknown,0.0,21,2025-04-07,Monday
2025-04-07 19:30:25,Bahnhofstr./Lindenstr. (Berlin),900180008,2025-04-07 21:56:00+02:00,"27,61,62,63,67,68 Ersatz S Köpenick",27,0.0,Unknown,0.0,21,2025-04-07,Monday
2025-04-07 19:30:25,Bahnhofstr./Lindenstr. (Berlin),900180008,2025-04-07 21:56:00+02:00,S Schönefeld,164,0.0,Unknown,0.0,21,2025-04-07,Monday
2025-04-07 19:30:25,Bahnhofstr./Lindenstr. (Berlin),900180008,2025-04-07 21:58:00+02:00,"27,61,62,63,67,68 Ersatz Kietzer Str.",27,0.0,Unknown,0.0,21,2025-04-07,Monday
2025-04-07 19:30:25,Bahnhofstr./Lindenstr. (Berlin),900180008,2025-04-07 22:00:00+02:00,S Köpenick,164,60.0,Unknown,1.0,22,2025-04-07,Monday
2025-04-07 19:30:25,Bahnhofstr./Lindenstr. (Berlin),900180008,2025-04-07 22:00:00+02:00,"Johannisthal, Haeckelstr.",60,,Unknown,0.0,22,2025-04-07,Monday
2025-04-07 19:30:25,Bahnhofstr./Lindenstr. (Berlin),900180008,2025-04-07 22:01:00+02:00,"27,61,62,63,67,68 Ersatz S Köpenick",27,0.0,Unknown,0.0,22,2025-04-07,Monday
2025-04-07 19:30:25,Bahnhofstr./Lindenstr. (Berlin),900180008,2025-04-07 22:02:00+02:00,Mahlsdorf-Süd,27,-60.0,Unknown,-1.0,22,2025-04-07,Monday
2025-04-07 19:30:25,Bahnhofstr./Lindenstr. (Berlin),900180008,2025-04-07 22:03:00+02:00,"27,61,62,63,67,68 Ersatz Kietzer Str.",27,,Unknown,0.0,22,2025-04-07,Monday
2025-04-07 19:30:25,Bahnhofstr./Lindenstr. (Berlin),900180008,2025-04-07 22:06:00+02:00,"27,61,62,63,67,68 Ersatz S Köpenick",27,0.0,Unknown,0.0,22,2025-04-07,Monday
2025-04-07 19:30:25,Bahnhofstr./Lindenstr. (Berlin),900180008,2025-04-07 22:06:00+02:00,Rahnsdorf/Waldschänke,61,0.0,Unknown,0.0,22,2025-04-07,Monday
2025-04-07 19:30:25,Bahnhofstr./Lindenstr. (Berlin),900180008,2025-04-07 22:08:00+02:00,"27,61,62,63,67,68 Ersatz Kietzer Str.",27,,Unknown,0.0,22,2025-04-07,Monday
2025-04-07 19:30:25,Bahnhofstr./Lindenstr. (Berlin),900180008,2025-04-07 22:11:00+02:00,"27,61,62,63,67,68 Ersatz S Köpenick",27,,Unknown,0.0,22,2025-04-07,Monday
2025-04-07 19:30:25,Bahnhofstr./Lindenstr. (Berlin),900180008,2025-04-07 22:11:00+02:00,"Weißensee, Pasedagplatz",27,0.0,Unknown,0.0,22,2025-04-07,Monday
2025-04-07 19:30:25,Bahnhofstr./Lindenstr. (Berlin),900180008,2025-04-07 22:13:00+02:00,"27,61,62,63,67,68 Ersatz Kietzer Str.",27,0.0,Unknown,0.0,22,2025-04-07,Monday
2025-04-07 19:30:25,Bahnhofstr./Lindenstr. (Berlin),900180008,2025-04-07 22:13:00+02:00,"Friedrichshagen, Altes Wasserwerk",60,0.0,Unknown,0.0,22,2025-04-07,Monday
2025-04-07 19:30:25,Bahnhofstr./Lindenstr. (Berlin),900180008,2025-04-07 22:14:00+02:00,S Schöneweide,67,0.0,Unknown,0.0,22,2025-04-07,Monday
2025-04-07 19:30:25,Bahnhofstr./Lindenstr. (Berlin),900180008,2025-04-07 22:16:00+02:00,"27,61,62,63,67,68 Ersatz S Köpenick",27,,Unknown,0.0,22,2025-04-07,Monday
2025-04-07 19:30:25,Bahnhofstr./Lindenstr. (Berlin),900180008,2025-04-07 22:16:00+02:00,S Schönefeld,164,0.0,Unknown,0.0,22,2025-04-07,Monday
2025-04-07 19:30:25,Bahnhofstr./Lindenstr. (Berlin),900180008,2025-04-07 22:16:00+02:00,Siemensstr./Nalepastr.,60,,Unknown,0.0,22,2025-04-07,Monday
2025-04-07 19:30:25,Bahnhofstr./Lindenstr. (Berlin),900180008,2025-04-07 22:18:00+02:00,"27,61,62,63,67,68 Ersatz Kietzer Str.",27,0.0,Unknown,0.0,22,2025-04-07,Monday
2025-04-07 19:30:25,Bahnhofstr./Lindenstr. (Berlin),900180008,2025-04-07 22:19:00+02:00,S Köpenick,164,0.0,Unknown,0.0,22,2025-04-07,Monday
2025-04-07 19:30:25,Bahnhofstr./Lindenstr. (Berlin),900180008,2025-04-07 22:20:00+02:00,"Johannisthal, Haeckelstr.",60,,Unknown,0.0,22,2025-04-07,Monday
2025-04-07 19:30:25,Bahnhofstr./Lindenstr. (Berlin),900180008,2025-04-07 22:21:00+02:00,"27,61,62,63,67,68 Ersatz S Köpenick",27,0.0,Unknown,0.0,22,2025-04-07,Monday
2025-04-07 19:30:25,Bahnhofstr./Lindenstr. (Berlin),900180008,2025-04-07 22:23:00+02:00,"27,61,62,63,67,68 Ersatz Kietzer Str.",27,0.0,Unknown,0.0,22,2025-04-07,Monday
2025-04-07 19:30:25,Bahnhofstr./Lindenstr. (Berlin),900180008,2025-04-07 22:23:00+02:00,Mahlsdorf-Süd,27,0.0,Unknown,0.0,22,2025-04-07,Monday
2025-04-07 19:30:25,Bahnhofstr./Lindenstr. (Berlin),900180008,2025-04-07 22:26:00+02:00,"27,61,62,63,67,68 Ersatz S Köpenick",27,0.0,Unknown,0.0,22,2025-04-07,Monday
2025-04-07 19:30:25,Bahnhofstr./Lindenstr. (Berlin),900180008,2025-04-07 22:26:00+02:00,Rahnsdorf/Waldschänke,61,0.0,Unknown,0.0,22,2025-04-07,Monday
2025-04-07 19:30:25,Bahnhofstr./Lindenstr. (Berlin),900180008,2025-04-07 22:28:00+02:00,"27,61,62,63,67,68 Ersatz Kietzer Str.",27,0.0,Unknown,0.0,22,2025-04-07,Monday
2025-04-07 19:30:26,Bahnhofstr./Seelenbinderstr. (Berlin),900180009,2025-04-07 21:30:00+02:00,Mahlsdorf-Süd,27,300.0,Unknown,5.0,21,2025-04-07,Monday
2025-04-07 19:30:26,Bahnhofstr./Seelenbinderstr. (Berlin),900180009,2025-04-07 21:30:00+02:00,"27,61,62,63,67,68 Ersatz Kietzer Str.",27,,Unknown,0.0,21,2025-04-07,Monday
2025-04-07 19:30:26,Bahnhofstr./Seelenbinderstr. (Berlin),900180009,2025-04-07 21:30:00+02:00,Bahnhofstr./Lindenstr.,61,-60.0,Unknown,-1.0,21,2025-04-07,Monday
2025-04-07 19:30:26,Bahnhofstr./Seelenbinderstr. (Berlin),900180009,2025-04-07 21:33:00+02:00,"Köpenick, Müggelschlößchenweg",269,60.0,Unknown,1.0,21,2025-04-07,Monday
2025-04-07 19:30:26,Bahnhofstr./Seelenbinderstr. (Berlin),900180009,2025-04-07 21:34:00+02:00,"Marzahn-West, Köthener Str.",X69,60.0,Unknown,1.0,21,2025-04-07,Monday
2025-04-07 19:30:26,Bahnhofstr./Seelenbinderstr. (Berlin),900180009,2025-04-07 21:34:00+02:00,"Müggelheim, Odernheimer Str.",169,60.0,Unknown,1.0,21,2025-04-07,Monday
2025-04-07 19:30:26,Bahnhofstr./Seelenbinderstr. (Berlin),900180009,2025-04-07 21:34:00+02:00,S Schönefeld,164,0.0,Unknown,0.0,21,2025-04-07,Monday
2025-04-07 19:30:26,Bahnhofstr./Seelenbinderstr. (Berlin),900180009,2025-04-07 21:35:00+02:00,"27,61,62,63,67,68 Ersatz S Köpenick",27,60.0,Unknown,1.0,21,2025-04-07,Monday
2025-04-07 19:30:26,Bahnhofstr./Seelenbinderstr. (Berlin),900180009,2025-04-07 21:35:00+02:00,"27,61,62,63,67,68 Ersatz Kietzer Str.",27,,Unknown,0.0,21,2025-04-07,Monday
2025-04-07 19:30:26,Bahnhofstr./Seelenbinderstr. (Berlin),900180009,2025-04-07 21:36:00+02:00,"Friedrichshagen, Altes Wasserwerk",60,60.0,Unknown,1.0,21,2025-04-07,Monday
2025-04-07 19:30:26,Bahnhofstr./Seelenbinderstr. (Berlin),900180009,2025-04-07 21:36:00+02:00,Siemensstr./Nalepastr.,27,0.0,Unknown,0.0,21,2025-04-07,Monday
2025-04-07 19:30:26,Bahnhofstr./Seelenbinderstr. (Berlin),900180009,2025-04-07 21:39:00+02:00,"Johannisthal, Haeckelstr.",60,60.0,Unknown,1.0,21,2025-04-07,Monday
2025-04-07 19:30:26,Bahnhofstr./Seelenbinderstr. (Berlin),900180009,2025-04-07 21:39:00+02:00,"27,61,62,63,67,68 Ersatz S Köpenick",27,0.0,Unknown,0.0,21,2025-04-07,Monday
2025-04-07 19:30:26,Bahnhofstr./Seelenbinderstr. (Berlin),900180009,2025-04-07 21:40:00+02:00,"27,61,62,63,67,68 Ersatz Kietzer Str.",27,0.0,Unknown,0.0,21,2025-04-07,Monday
2025-04-07 19:30:26,Bahnhofstr./Seelenbinderstr. (Berlin),900180009,2025-04-07 21:41:00+02:00,S Köpenick,164,0.0,Unknown,0.0,21,2025-04-07,Monday
2025-04-07 19:30:26,Bahnhofstr./Seelenbinderstr. (Berlin),900180009,2025-04-07 21:42:00+02:00,"Köpenick, Müggelschlößchenweg",X69,0.0,Unknown,0.0,21,2025-04-07,Monday
2025-04-07 19:30:26,Bahnhofstr./Seelenbinderstr. (Berlin),900180009,2025-04-07 21:43:00+02:00,U Kaulsdorf-Nord,269,0.0,Unknown,0.0,21,2025-04-07,Monday
2025-04-07 19:30:26,Bahnhofstr./Seelenbinderstr. (Berlin),900180009,2025-04-07 21:44:00+02:00,"27,61,62,63,67,68 Ersatz S Köpenick",27,,Unknown,0.0,21,2025-04-07,Monday
2025-04-07 19:30:26,Bahnhofstr./Seelenbinderstr. (Berlin),900180009,2025-04-07 21:45:00+02:00,"27,61,62,63,67,68 Ersatz Kietzer Str.",27,0.0,Unknown,0.0,21,2025-04-07,Monday
2025-04-07 19:30:26,Bahnhofstr./Seelenbinderstr. (Berlin),900180009,2025-04-07 21:47:00+02:00,Mahlsdorf-Süd,27,120.0,Unknown,2.0,21,2025-04-07,Monday
2025-04-07 19:30:26,Bahnhofstr./Seelenbinderstr. (Berlin),900180009,2025-04-07 21:48:00+02:00,Rahnsdorf/Waldschänke,61,0.0,Unknown,0.0,21,2025-04-07,Monday
2025-04-07 19:30:26,Bahnhofstr./Seelenbinderstr. (Berlin),900180009,2025-04-07 21:49:00+02:00,"27,61,62,63,67,68 Ersatz S Köpenick",27,,Unknown,0.0,21,2025-04-07,Monday
2025-04-07 19:30:26,Bahnhofstr./Seelenbinderstr. (Berlin),900180009,2025-04-07 21:49:00+02:00,"Weißensee, Pasedagplatz",27,0.0,Unknown,0.0,21,2025-04-07,Monday
2025-04-07 19:30:26,Bahnhofstr./Seelenbinderstr. (Berlin),900180009,2025-04-07 21:50:00+02:00,"27,61,62,63,67,68 Ersatz Kietzer Str.",27,0.0,Unknown,0.0,21,2025-04-07,Monday
2025-04-07 19:30:26,Bahnhofstr./Seelenbinderstr. (Berlin),900180009,2025-04-07 21:51:00+02:00,Bahnhofstr./Lindenstr.,61,0.0,Unknown,0.0,21,2025-04-07,Monday
2025-04-07 19:30:26,Bahnhofstr./Seelenbinderstr. (Berlin),900180009,2025-04-07 21:52:00+02:00,"Köpenick, Müggelschlößchenweg",269,0.0,Unknown,0.0,21,2025-04-07,Monday
2025-04-07 19:30:26,Bahnhofstr./Seelenbinderstr. (Berlin),900180009,2025-04-07 21:53:00+02:00,"Marzahn-West, Köthener Str.",X69,0.0,Unknown,0.0,21,2025-04-07,Monday
2025-04-07 19:30:26,Bahnhofstr./Seelenbinderstr. (Berlin),900180009,2025-04-07 21:53:00+02:00,"Müggelheim, Odernheimer Str.",169,0.0,Unknown,0.0,21,2025-04-07,Monday
2025-04-07 19:30:26,Bahnhofstr./Seelenbinderstr. (Berlin),900180009,2025-04-07 21:54:00+02:00,"27,61,62,63,67,68 Ersatz S Köpenick",27,0.0,Unknown,0.0,21,2025-04-07,Monday
2025-04-07 19:30:26,Bahnhofstr./Seelenbinderstr. (Berlin),900180009,2025-04-07 21:54:00+02:00,S Schönefeld,164,0.0,Unknown,0.0,21,2025-04-07,Monday
2025-04-07 19:30:26,Bahnhofstr./Seelenbinderstr. (Berlin),900180009,2025-04-07 21:55:00+02:00,"27,61,62,63,67,68 Ersatz Kietzer Str.",27,0.0,Unknown,0.0,21,2025-04-07,Monday
2025-04-07 19:30:26,Bahnhofstr./Seelenbinderstr. (Berlin),900180009,2025-04-07 21:55:00+02:00,"Friedrichshagen, Altes Wasserwerk",60,0.0,Unknown,0.0,21,2025-04-07,Monday
2025-04-07 19:30:26,Bahnhofstr./Seelenbinderstr. (Berlin),900180009,2025-04-07 21:58:00+02:00,"Johannisthal, Haeckelstr.",60,,Unknown,0.0,21,2025-04-07,Monday
2025-04-07 19:30:26,Bahnhofstr./Seelenbinderstr. (Berlin),900180009,2025-04-07 21:59:00+02:00,"27,61,62,63,67,68 Ersatz S Köpenick",27,0.0,Unknown,0.0,21,2025-04-07,Monday
2025-04-07 19:30:26,Bahnhofstr./Seelenbinderstr. (Berlin),900180009,2025-04-07 22:00:00+02:00,"27,61,62,63,67,68 Ersatz Kietzer Str.",27,,Unknown,0.0,22,2025-04-07,Monday
2025-04-07 19:30:26,Bahnhofstr./Seelenbinderstr. (Berlin),900180009,2025-04-07 22:02:00+02:00,S Köpenick,164,60.0,Unknown,1.0,22,2025-04-07,Monday
2025-04-07 19:30:26,Bahnhofstr./Seelenbinderstr. (Berlin),900180009,2025-04-07 22:02:00+02:00,"Köpenick, Müggelschlößchenweg",X69,0.0,Unknown,0.0,22,2025-04-07,Monday
2025-04-07 19:30:26,Bahnhofstr./Seelenbinderstr. (Berlin),900180009,2025-04-07 22:03:00+02:00,U Kaulsdorf-Nord,269,0.0,Unknown,0.0,22,2025-04-07,Monday
2025-04-07 19:30:26,Bahnhofstr./Seelenbinderstr. (Berlin),900180009,2025-04-07 22:04:00+02:00,"27,61,62,63,67,68 Ersatz S Köpenick",27,0.0,Unknown,0.0,22,2025-04-07,Monday
2025-04-07 19:30:26,Bahnhofstr./Seelenbinderstr. (Berlin),900180009,2025-04-07 22:04:00+02:00,Mahlsdorf-Süd,27,-60.0,Unknown,-1.0,22,2025-04-07,Monday
2025-04-07 19:30:26,Bahnhofstr./Seelenbinderstr. (Berlin),900180009,2025-04-07 22:05:00+02:00,"27,61,62,63,67,68 Ersatz Kietzer Str.",27,,Unknown,0.0,22,2025-04-07,Monday
2025-04-07 19:30:26,Bahnhofstr./Seelenbinderstr. (Berlin),900180009,2025-04-07 22:08:00+02:00,Rahnsdorf/Waldschänke,61,0.0,Unknown,0.0,22,2025-04-07,Monday
2025-04-07 19:30:26,Bahnhofstr./Seelenbinderstr. (Berlin),900180009,2025-04-07 22:09:00+02:00,"27,61,62,63,67,68 Ersatz S Köpenick",27,0.0,Unknown,0.0,22,2025-04-07,Monday
2025-04-07 19:30:26,Bahnhofstr./Seelenbinderstr. (Berlin),900180009,2025-04-07 22:09:00+02:00,"Weißensee, Pasedagplatz",27,0.0,Unknown,0.0,22,2025-04-07,Monday
2025-04-07 19:30:26,Bahnhofstr./Seelenbinderstr. (Berlin),900180009,2025-04-07 22:10:00+02:00,"27,61,62,63,67,68 Ersatz Kietzer Str.",27,0.0,Unknown,0.0,22,2025-04-07,Monday
2025-04-07 19:30:26,Bahnhofstr./Seelenbinderstr. (Berlin),900180009,2025-04-07 22:11:00+02:00,Bahnhofstr./Lindenstr.,61,0.0,Unknown,0.0,22,2025-04-07,Monday
2025-04-07 19:30:26,Bahnhofstr./Seelenbinderstr. (Berlin),900180009,2025-04-07 22:12:00+02:00,"Köpenick, Müggelschlößchenweg",269,0.0,Unknown,0.0,22,2025-04-07,Monday
2025-04-07 19:30:26,Bahnhofstr./Seelenbinderstr. (Berlin),900180009,2025-04-07 22:13:00+02:00,"Marzahn-West, Köthener Str.",X69,0.0,Unknown,0.0,22,2025-04-07,Monday
2025-04-07 19:30:26,Bahnhofstr./Seelenbinderstr. (Berlin),900180009,2025-04-07 22:13:00+02:00,"Müggelheim, Odernheimer Str.",169,0.0,Unknown,0.0,22,2025-04-07,Monday
2025-04-07 19:30:26,Bahnhofstr./Seelenbinderstr. (Berlin),900180009,2025-04-07 22:14:00+02:00,"27,61,62,63,67,68 Ersatz S Köpenick",27,,Unknown,0.0,22,2025-04-07,Monday
2025-04-07 19:30:26,Bahnhofstr./Seelenbinderstr. (Berlin),900180009,2025-04-07 22:14:00+02:00,S Schönefeld,164,0.0,Unknown,0.0,22,2025-04-07,Monday
2025-04-07 19:30:26,Bahnhofstr./Seelenbinderstr. (Berlin),900180009,2025-04-07 22:14:00+02:00,Siemensstr./Nalepastr.,60,,Unknown,0.0,22,2025-04-07,Monday
2025-04-07 19:30:26,Barnimplatz (Berlin),900170011,2025-04-07 21:28:00+02:00,S Mahlsdorf,197,-120.0,Unknown,-2.0,21,2025-04-07,Monday
2025-04-07 19:30:26,Barnimplatz (Berlin),900170011,2025-04-07 21:36:00+02:00,Ahrensfelde/Stadtgrenze,16,60.0,Unknown,1.0,21,2025-04-07,Monday
2025-04-07 19:30:26,Barnimplatz (Berlin),900170011,2025-04-07 21:38:00+02:00,Ahrensfelde/Stadtgrenze,M8,120.0,Unknown,2.0,21,2025-04-07,Monday
2025-04-07 19:30:26,Barnimplatz (Berlin),900170011,2025-04-07 21:38:00+02:00,S+U Hauptbahnhof,M8,0.0,Unknown,0.0,21,2025-04-07,Monday
2025-04-07 19:30:26,Barnimplatz (Berlin),900170011,2025-04-07 21:42:00+02:00,Falkenberg,197,180.0,Unknown,3.0,21,2025-04-07,Monday
2025-04-07 19:30:26,Barnimplatz (Berlin),900170011,2025-04-07 21:47:00+02:00,Ahrensfelde/Stadtgrenze,M8,60.0,Unknown,1.0,21,2025-04-07,Monday
2025-04-07 19:30:26,Barnimplatz (Berlin),900170011,2025-04-07 21:48:00+02:00,Landsberger Allee/Petersburger Str.,M8,0.0,Unknown,0.0,21,2025-04-07,Monday
2025-04-07 19:30:26,Barnimplatz (Berlin),900170011,2025-04-07 21:50:00+02:00,S Mahlsdorf,197,0.0,Unknown,0.0,21,2025-04-07,Monday
2025-04-07 19:30:26,Barnimplatz (Berlin),900170011,2025-04-07 21:50:00+02:00,Betriebshof Marzahn,16,0.0,Unknown,0.0,21,2025-04-07,Monday
2025-04-07 19:30:26,Barnimplatz (Berlin),900170011,2025-04-07 21:51:00+02:00,Ahrensfelde/Stadtgrenze,16,120.0,Unknown,2.0,21,2025-04-07,Monday
2025-04-07 19:30:26,Barnimplatz (Berlin),900170011,2025-04-07 21:56:00+02:00,Ahrensfelde/Stadtgrenze,M8,0.0,Unknown,0.0,21,2025-04-07,Monday
2025-04-07 19:30:26,Barnimplatz (Berlin),900170011,2025-04-07 21:58:00+02:00,S+U Hauptbahnhof,M8,0.0,Unknown,0.0,21,2025-04-07,Monday
2025-04-07 19:30:26,Barnimplatz (Berlin),900170011,2025-04-07 22:00:00+02:00,Falkenberg,197,60.0,Unknown,1.0,22,2025-04-07,Monday
2025-04-07 19:30:26,Barnimplatz (Berlin),900170011,2025-04-07 22:00:00+02:00,Betriebshof Marzahn,16,0.0,Unknown,0.0,22,2025-04-07,Monday
2025-04-07 19:30:26,Barnimplatz (Berlin),900170011,2025-04-07 22:03:00+02:00,Ahrensfelde/Stadtgrenze,M8,-120.0,Unknown,-2.0,22,2025-04-07,Monday
2025-04-07 19:30:26,Barnimplatz (Berlin),900170011,2025-04-07 22:08:00+02:00,Landsberger Allee/Petersburger Str.,M8,0.0,Unknown,0.0,22,2025-04-07,Monday
2025-04-07 19:30:26,Barnimplatz (Berlin),900170011,2025-04-07 22:09:00+02:00,Ahrensfelde/Stadtgrenze,16,0.0,Unknown,0.0,22,2025-04-07,Monday
2025-04-07 19:30:26,Barnimplatz (Berlin),900170011,2025-04-07 22:10:00+02:00,S Mahlsdorf,197,0.0,Unknown,0.0,22,2025-04-07,Monday
2025-04-07 19:30:26,Barnimplatz (Berlin),900170011,2025-04-07 22:15:00+02:00,Ahrensfelde/Stadtgrenze,M8,0.0,Unknown,0.0,22,2025-04-07,Monday
2025-04-07 19:30:26,Barnimplatz (Berlin),900170011,2025-04-07 22:18:00+02:00,S+U Hauptbahnhof,M8,0.0,Unknown,0.0,22,2025-04-07,Monday
2025-04-07 19:30:26,Barnimplatz (Berlin),900170011,2025-04-07 22:19:00+02:00,Falkenberg,197,0.0,Unknown,0.0,22,2025-04-07,Monday
